DATAFLOW,LAST UPDATE,freq,unit,airpol,src_crf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,1999,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2000,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2001,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2002,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2003,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2004,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2005,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2006,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2007,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2008,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2009,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2010,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2011,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2012,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2013,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2014,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2015,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2016,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2017,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2018,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2019,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2020,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2021,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Ireland,2022,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,1990,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,1991,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,1992,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,1993,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,1994,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,1995,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,1996,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,1997,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,1998,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,1999,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2000,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2001,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2002,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2003,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2004,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2005,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2006,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2007,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2008,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2009,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2010,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2011,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2012,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2013,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2014,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2015,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2016,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2017,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2018,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2019,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2020,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Italy,2021,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,1990,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,1991,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,1992,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,1993,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,1994,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,1995,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,1996,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,1997,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,1998,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,1999,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2000,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2001,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2002,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2003,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2004,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2005,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2006,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2007,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2008,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2009,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2010,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2011,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2012,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2013,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2014,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2015,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2016,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2017,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2018,0,,
ESTAT:ENV_AIR_GGE(1.0),18/04/24 11:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Other sectors,Lithuania,2019,0,,
