DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Financial and insurance activities,"Value added, gross",Slovakia,2015,2498.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Financial and insurance activities,"Value added, gross",Slovakia,2016,2284.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Financial and insurance activities,"Value added, gross",Slovakia,2017,2073.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Financial and insurance activities,"Value added, gross",Slovakia,2018,2426.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Financial and insurance activities,"Value added, gross",Slovakia,2019,2640.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Financial and insurance activities,"Value added, gross",Slovakia,2020,2554.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Financial and insurance activities,"Value added, gross",Slovakia,2021,2959.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Financial and insurance activities,"Value added, gross",Slovakia,2022,2680.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Financial and insurance activities,"Value added, gross",Slovakia,2023,3047.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,1995,11271.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,1996,11826.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,1997,12398.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,1998,13013.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,1999,13842.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2000,14161.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2001,14751.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2002,15526.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2003,16298.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2004,17878.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2005,19488.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2006,20557.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2007,21233.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2008,21635.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2009,22145.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2010,23108.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2011,24341.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2012,25436.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2013,26676.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2014,27715.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2015,28934.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2016,30097.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2017,31749.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2018,33180.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2019,34265.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2020,35353.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2021,35444.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2022,38468.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2023,41455.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Austria,2024,44504.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,1995,17438.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,1996,17449.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,1997,17323.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,1998,17792.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,1999,18138.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2000,19379.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2001,20267.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2002,20304.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2003,20684.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2004,20844.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2005,22975.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2006,24762.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2007,26238.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2008,26997.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2009,26909.5,b,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2010,28796.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2011,30901.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2012,31701.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2013,33008.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2014,33746.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2015,34645.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2016,35844.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2017,37363.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2018,38814.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2019,40432.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2020,41434.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2021,43691.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2022,48669.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2023,53502.4,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Belgium,2024,56376.6,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,1995,3464.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,1996,2326.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,1997,920.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,1998,1112.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,1999,1344.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2000,1455.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2001,1521.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2002,1792.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2003,1687.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2004,2004.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2005,2129.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2006,2385.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2007,3292.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2008,3389.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2009,3729.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2010,4013.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2011,4155.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2012,4190.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2013,4124.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2014,3894.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2015,3857.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2016,3986.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2017,4515.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2018,5116.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2019,5494.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2020,5217.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2021,5620.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2022,6231.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Bulgaria,2023,7177.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,1995,426.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,1996,460.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,1997,502.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,1998,546.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,1999,575.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2000,622.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2001,657.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2002,714.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2003,784.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2004,896.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2005,1034.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2006,1155.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2007,1251.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2008,1366.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2009,1521.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2010,1612.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2011,1751.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2012,1815.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2013,1663.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2014,1463.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2015,1483.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2016,1573.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2017,1599.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2018,1829.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2019,2083.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2020,2147.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2021,2339.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2022,2668.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2023,2833.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Cyprus,2024,3050.1,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,1995,2620.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,1996,2966.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,1997,3331.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,1998,3923.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,1999,4371.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2000,4932.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2001,5442.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2002,6374.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2003,6427.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2004,6889.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2005,8085.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2006,9083.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2007,9901.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2008,12251.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2009,12300.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2010,14701.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2011,15011.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2012,14735.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2013,14406.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2014,14358.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2015,15161.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2016,16335.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2017,18166.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2018,21279.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2019,23485.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2020,24752.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2021,28395.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2022,32989.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2023,35951.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Czechia,2024,35673.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,1995,191849.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,1996,195722.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,1997,194093.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,1998,197029.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,1999,198290.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2000,206688.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2001,217079.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2002,223394.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2003,223920.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2004,225336.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2005,232110.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2006,245382.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2007,257835.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2008,267602.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2009,263367.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2010,264671.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2011,280946.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2012,276530.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2013,287522.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2014,293820.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2015,304654.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2016,311391.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2017,318365.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Real estate activities,"Value added, gross",Germany,2018,322322.0,,
