DATAFLOW,LAST UPDATE,freq,unit,wat_proc,wat_src,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Finland,2017,1101.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Finland,2018,1425.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Finland,2019,1540.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Finland,2020,1490.33,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Finland,2021,1398.80,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Finland,2022,1281.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,France,2011,1074.18,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,France,2012,1526.83,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,France,2013,1426.98,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,France,2014,1378.57,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,France,2015,1304.65,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,France,2016,1273.79,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,France,2017,1342.87,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,France,2018,1332.31,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,France,2019,1334.69,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,France,2020,1153.56,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,France,2021,1108.98,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Croatia,2011,24.67,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Croatia,2012,23.59,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Croatia,2013,23.02,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Croatia,2014,21.79,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Croatia,2015,22.89,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Croatia,2016,22.05,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Croatia,2017,22.63,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Croatia,2018,21.58,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Croatia,2019,21.56,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Croatia,2020,18.36,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Croatia,2021,16.74,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Croatia,2022,13.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Hungary,2011,36.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Hungary,2012,59.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Hungary,2022,129.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Ireland,2022,20.56,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Italy,2015,3651.00,d,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Italy,2016,3667.25,de,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Italy,2017,4258.96,de,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Italy,2018,3991.84,de,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Italy,2019,3891.29,de,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Lithuania,2011,24.48,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Lithuania,2012,27.82,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Lithuania,2013,26.44,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Lithuania,2014,25.79,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Lithuania,2015,25.55,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Lithuania,2016,24.91,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Lithuania,2017,26.55,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Lithuania,2018,25.01,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Lithuania,2019,24.55,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Lithuania,2020,24.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Lithuania,2021,23.39,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Lithuania,2022,17.83,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Luxembourg,2011,2.80,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Luxembourg,2012,3.10,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Luxembourg,2013,0.21,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Luxembourg,2014,1.47,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Luxembourg,2015,0.95,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Luxembourg,2016,0.16,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Luxembourg,2017,0.62,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Luxembourg,2018,0.79,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Luxembourg,2019,3.01,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Luxembourg,2020,2.47,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Luxembourg,2021,2.84,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Luxembourg,2022,0.54,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Latvia,2011,17.32,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Latvia,2012,15.98,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Latvia,2013,14.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Latvia,2014,13.15,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Latvia,2015,11.56,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Latvia,2016,13.58,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Latvia,2017,11.96,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Latvia,2018,7.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Latvia,2019,8.36,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Latvia,2020,9.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Latvia,2021,11.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Latvia,2022,12.52,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Malta,2011,0.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Malta,2012,0.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Malta,2013,0.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Malta,2014,0.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Malta,2015,0.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Malta,2016,0.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Malta,2017,0.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Malta,2018,0.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Malta,2019,0.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Malta,2020,0.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Malta,2021,0.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Malta,2022,0.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Netherlands,2011,2787.15,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Netherlands,2012,2837.12,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Netherlands,2013,2696.53,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Netherlands,2014,2381.18,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Netherlands,2015,2082.36,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Netherlands,2016,2396.86,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Netherlands,2017,2390.71,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Netherlands,2018,2326.10,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Netherlands,2019,2285.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Netherlands,2020,2307.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Netherlands,2021,2506.70,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Poland,2011,314.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Poland,2012,308.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Poland,2013,315.40,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Poland,2014,304.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Poland,2015,309.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Poland,2016,326.26,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Poland,2017,329.86,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Poland,2018,328.94,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Poland,2019,321.64,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Poland,2020,314.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Poland,2021,319.83,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Poland,2022,317.74,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Romania,2011,3235.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Romania,2012,3059.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Romania,2013,3163.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Romania,2014,3227.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Romania,2015,3265.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Romania,2016,3245.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Romania,2017,3325.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Romania,2018,3318.33,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Romania,2019,3311.67,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Romania,2020,3305.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Romania,2021,3349.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Romania,2022,3314.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Sweden,2011,1479.60,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Sweden,2012,1407.20,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Sweden,2013,1334.80,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Sweden,2014,1262.40,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Sweden,2015,1190.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Sweden,2016,1199.80,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Sweden,2017,1209.60,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Sweden,2018,1219.40,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Sweden,2019,1229.20,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Sweden,2020,1239.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovenia,2011,26.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovenia,2012,20.10,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovenia,2013,23.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovenia,2014,22.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovenia,2015,22.40,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovenia,2016,22.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovenia,2017,22.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovenia,2018,21.40,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovenia,2019,20.88,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovenia,2020,19.21,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovenia,2021,17.22,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovenia,2022,19.47,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovakia,2011,199.10,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovakia,2012,259.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovakia,2013,107.70,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovakia,2014,104.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovakia,2015,105.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovakia,2016,103.40,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovakia,2017,105.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovakia,2018,108.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovakia,2019,107.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovakia,2020,105.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovakia,2021,108.70,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry,Fresh surface water,Slovakia,2022,99.49,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Belgium,2011,809.41,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Belgium,2012,821.47,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Belgium,2013,762.44,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Belgium,2014,779.92,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Belgium,2015,682.09,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Belgium,2016,703.62,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Belgium,2017,777.92,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Belgium,2018,755.44,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Belgium,2019,716.78,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Belgium,2020,704.98,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Belgium,2021,789.12,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Bulgaria,2011,26.59,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Bulgaria,2012,27.01,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Bulgaria,2013,24.69,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Bulgaria,2014,24.53,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Bulgaria,2015,27.47,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Bulgaria,2016,25.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Bulgaria,2017,27.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Bulgaria,2018,23.85,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Bulgaria,2019,23.84,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Bulgaria,2020,26.29,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Bulgaria,2021,28.04,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Czechia,2011,48.00,,
