DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2006,5453175.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2007,5468193.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2008,5483592.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2009,5496775.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2010,5509734.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2011,5519178,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2012,5520561,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2013,5500595,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2014,5478747,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2015,5460453,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2016,5449089,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2017,5436542,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2018,5433139,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2019,5434882,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2020,5448405,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2021,5451426,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2022,5453855,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2023,5495973,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Portugal,2024,5556158,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,1995,11568996,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,1996,11548426,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,1997,11518907,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,1998,11499014,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,1999,11487412,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2000,11475444,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2001,11467093,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2002,11169297,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2003,11088602,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2004,11036295,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2005,10965209.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2006,10905183.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2007,10840507.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2008,10586266.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2009,10488417.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2010,10414274.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2011,10366110,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2012,10318889,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2013,10258594,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2014,10201259,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2015,10163573,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2016,10110852,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2017,10041869,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2018,9978614,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2019,9914008,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2020,9868177,e,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2021,9814072,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2022,9802644,e,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2023,9790587,e,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Romania,2024,9796206,e,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,1995,4460127,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,1996,4471425,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,1997,4474782,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,1998,4475712,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,1999,4478703,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2000,4481308,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2001,4490039,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2002,4500683,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2003,4513681,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2004,4529014,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2005,4545081.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2006,4561202.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2007,4589734.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2008,4619006.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2009,4652637.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2010,4691668.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2011,4725326,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2012,4756021,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2013,4789988,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2014,4830507,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2015,4875115,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2016,4920051,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2017,4981806,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2018,5037580,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2019,5087747,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2020,5131775,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2021,5156448,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2022,5191619,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2023,5223232,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Sweden,2024,5239188,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,1995,1025102,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,1996,1022192,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,1997,1018355,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,1998,1016763,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,1999,1015117,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2000,1016943,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2001,1017352,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2002,1019024,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2003,1019446,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2004,1019631,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2005,1020538.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2006,1021893.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2007,1023395.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2008,1023736.0,b,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2009,1028417.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2010,1032869.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2011,1035626,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2012,1038765,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2013,1039760,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2014,1040211,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2015,1040645,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2016,1040855,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2017,1040770,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2018,1039839,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2019,1042252,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2020,1044795,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2021,1049039,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2022,1049485,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2023,1053701,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovenia,2024,1055520,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,1995,2747306,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,1996,2754078,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,1997,2760498,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,1998,2765645,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,1999,2769690,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2000,2773531,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2001,2766271,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2002,2767030,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2003,2765119,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2004,2763744,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2005,2763661.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2006,2763073.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2007,2762525.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2008,2762376.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2009,2764064.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2010,2766864.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2011,2767273,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2012,2772570,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2013,2774857,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2014,2776889,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2015,2779021,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2016,2780170,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2017,2783659,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2018,2786606,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2019,2789344,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2020,2792523,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2021,2793295,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2022,2776809,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2023,2773698,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Females,Slovakia,2024,2771470,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,1995,3831200,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,1996,3836950,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,1997,3844019,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,1998,3848305,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,1999,3856029,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2000,3868331,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2001,3881104,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2002,3906734,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2003,3929599,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2004,3952600,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2005,3984866.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2006,4014344.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2007,4030062.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2008,4042489.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2009,4056935.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2010,4066201.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2011,4078871,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2012,4098144,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2013,4123622,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2014,4155339,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2015,4200397,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2016,4272553,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2017,4312441,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2018,4338518,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2019,4357033,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2020,4378772,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2021,4396952,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2022,4425485,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2023,4484815,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Austria,2024,4514832,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,1995,4954671,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,1996,4958785,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,1997,4971780,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,1998,4982672,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,1999,4993718,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2000,5006014,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2001,5018019,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2002,5042288,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2003,5066885,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2004,5087176,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2005,5111325.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2006,5143821.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2007,5181408.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2008,5224309.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2009,5268651.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2010,5312221.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2011,5401718,b,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2012,5440288,b,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2013,5472856,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2014,5493792,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2015,5524068,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2016,5569264,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2017,5589272,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2018,5614218,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2019,5644826,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2020,5681225,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2021,5700474,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2022,5733645,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2023,5796147,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Belgium,2024,5836003,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,1995,4129966,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,1996,4103368,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,1997,4077501,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,1998,4044965,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,1999,4014071,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2000,3991161,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2001,3967423,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2002,3833139,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2003,3802214,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2004,3772128,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2005,3744120.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2006,3714614.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2007,3686579.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2008,3660367.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2009,3635855.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2010,3613958.0,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2011,3588926,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2012,3566767,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2013,3500611,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2014,3454629,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2015,3407807,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2016,3359761,,
ESTAT:DEMO_PJANBROAD(1.0),14/02/25 11:00:00,Annual,Number,Total,Males,Bulgaria,2017,3311969,,
